California,Santa Barbara,6083,18167,0.749
California,Santa Clara,6085,35568,0.645
California,Santa Cruz,6087,5883,0.679
California,Shasta,6089,14822,0.812
California,Sierra,6091,497,0.847
California,Siskiyou,6093,3573,0.819
California,Solano,6095,17548,0.768
California,Sonoma,6097,16602,0.675
California,Stanislaus,6099,15390,0.767
California,Sutter,6101,4697,0.827
California,Tehama,6103,3940,0.844
California,Trinity,6105,1026,0.778
California,Tulare,6107,15334,0.809
California,Tuolumne,6109,4949,0.816
California,Ventura,6111,38493,0.745
California,Yolo,6113,5110,0.723
California,Yuba,6115,3210,0.828
Connecticut,Andover,9013,163,0.549
Connecticut,Ansonia,9009,497,0.684
Connecticut,Ashford,9015,158,0.536
Connecticut,Avon,9003,1027,0.486
Connecticut,Barkhamsted,9005,242,0.539
Connecticut,Beacon Falls,9009,344,0.692
Connecticut,Berlin,9003,1256,0.658
Connecticut,Bethany,9009,379,0.635
Connecticut,Bethel,9001,1025,0.636
Connecticut,Bethlehem,9005,349,0.706
Connecticut,Bloomfield,9003,304,0.427
Connecticut,Bolton,9013,307,0.573
Connecticut,Bozrah,9011,109,0.599
Connecticut,Branford,9009,1009,0.596
Connecticut,Bridgeport,9001,694,0.568
Connecticut,Bridgewater,9005,147,0.574
Connecticut,Bristol,9003,1971,0.638
Connecticut,Brookfield,9001,1090,0.597
Connecticut,Brooklyn,9015,313,0.626
Connecticut,Burlington,9003,542,0.587
Connecticut,Canaan,9005,52,0.536
Connecticut,Canterbury,9015,351,0.66
Connecticut,Canton,9003,595,0.527
Connecticut,Chaplin,9015,129,0.632
Connecticut,Cheshire,9009,1364,0.566
Connecticut,Chester,9007,133,0.496
Connecticut,Clinton,9007,705,0.609
Connecticut,Colchester,9011,698,0.573
Connecticut,Colebrook,9005,97,0.674
Connecticut,Columbia,9013,309,0.613
Connecticut,Cornwall,9005,54,0.5
Connecticut,Coventry,9013,525,0.591
Connecticut,Cromwell,9007,632,0.57
Connecticut,Danbury,9001,2096,0.657
Connecticut,Darien,9001,1070,0.415
Connecticut,Deep River,9007,173,0.567
Connecticut,Derby,9009,356,0.753
Connecticut,Durham,9007,473,0.581
Connecticut,East Granby,9003,302,0.536
Connecticut,East Haddam,9007,496,0.612
Connecticut,East Hampton,9007,574,0.569
Connecticut,East Hartford,9003,688,0.58
Connecticut,East Haven,9009,964,0.751
Connecticut,East Lyme,9011,853,0.539
